Geography,Cases,Rate per 100000
"Hanson County, SD","6","177.3"
"Harding County, SD","1","78.9"
"Hughes County, SD","82","467.1"
"Hutchinson County, SD","13","178.1"
"Hyde County, SD","2","143.2"
"Jackson County, SD","28","843.1"
"Jerauld County, SD","0","0.0"
"Jones County, SD","1","108.2"
"Kingsbury County, SD","8","160.3"
"Lake County, SD","18","142.6"
"Lawrence County, SD","116","467.2"
"Lincoln County, SD","113","213.8"
"Lyman County, SD","39","1006.2"
"Mccook County, SD","9","160.7"
"Mcpherson County, SD","2","82.8"
"Marshall County, SD","7","146.8"
"Meade County, SD","96","355.7"
"Mellette County, SD","22","1073.2"
"Miner County, SD","3","134.2"
"Minnehaha County, SD","1,088","587.5"
"Moody County, SD","13","202.2"
"Pennington County, SD","627","576.8"
"Perkins County, SD","2","66.2"
"Potter County, SD","2","86.2"
"Roberts County, SD","120","1163.8"
"Sanborn County, SD","1","42.5"
"Spink County, SD","7","107.3"
"Stanley County, SD","11","372.4"
"Sully County, SD","0","0.0"
"Todd County, SD","201","2018.3"
"Tripp County, SD","10","184.0"
"Turner County, SD","13","158.4"
"Union County, SD","22","147.6"
"Walworth County, SD","21","385.8"
"Yankton County, SD","76","334.8"
"Ziebach County, SD","26","927.6"
"Anderson County, TN","263","347.2"
"Bedford County, TN","153","324.3"
"Benton County, TN","56","347.2"
"Bledsoe County, TN","180","1241.2"
"Blount County, TN","473","371.7"
"Bradley County, TN","412","395.8"
"Campbell County, TN","123","309.4"
"Cannon County, TN","42","303.5"
"Carroll County, TN","146","523.1"
"Carter County, TN","143","253.2"
"Cheatham County, TN","77","193.8"
"Chester County, TN","63","360.6"
"Claiborne County, TN","88","277.5"
"Clay County, TN","12","154.4"
"Cocke County, TN","111","315.7"
"Coffee County, TN","194","357.4"
"Crockett County, TN","67","458.9"
"Cumberland County, TN","189","324.6"
"Davidson County, TN","4,476","659.3"
"Decatur County, TN","42","360.2"
"Dekalb County, TN","61","318.0"
"Dickson County, TN","152","295.2"
"Dyer County, TN","237","625.4"
"Fayette County, TN","177","451.9"
"Fentress County, TN","35","195.3"
"Franklin County, TN","67","161.6"
"Gibson County, TN","290","587.1"
"Giles County, TN","144","497.5"
"Grainger County, TN","55","240.7"
"Greene County, TN","230","335.4"
"Grundy County, TN","13","96.7"
"Hamblen County, TN","177","279.2"
"Hamilton County, TN","2,057","580.9"
"Hancock County, TN","9","136.9"
"Hardeman County, TN","218","848.0"
"Hardin County, TN","79","306.7"
"Hawkins County, TN","130","230.2"
"Haywood County, TN","144","799.0"
"Henderson County, TN","133","474.7"
"Henry County, TN","118","367.1"
"Hickman County, TN","53","217.5"
"Houston County, TN","20","245.4"
"Humphreys County, TN","54","297.8"
"Jackson County, TN","38","330.2"
"Jefferson County, TN","128","240.4"
"Johnson County, TN","25","140.2"
"Knox County, TN","2,407","533.3"
"Lake County, TN","61","805.2"
"Lauderdale County, TN","208","772.2"
"Lawrence County, TN","140","328.9"
"Lewis County, TN","42","354.3"
"Lincoln County, TN","107","317.1"
"Loudon County, TN","134","262.1"
"Mcminn County, TN","190","360.9"
"Mcnairy County, TN","75","287.7"
"Macon County, TN","49","211.4"
"Madison County, TN","724","741.7"
"Marion County, TN","83","291.4"
"Marshall County, TN","105","332.8"
"Maury County, TN","364","414.8"
"Meigs County, TN","28","236.7"
"Monroe County, TN","99","216.3"
"Montgomery County, TN","1,735","896.7"
"Moore County, TN","16","253.1"
"Morgan County, TN","35","162.8"
"Obion County, TN","152","496.1"
"Overton County, TN","50","225.9"
"Perry County, TN","3","37.8"
"Pickett County, TN","13","252.6"
"Polk County, TN","32","190.8"
"Putnam County, TN","316","423.9"
"Rhea County, TN","88","270.6"
"Roane County, TN","129","244.5"
"Robertson County, TN","227","331.0"
"Rutherford County, TN","1,401","469.2"
"Scott County, TN","49","223.2"
"Sequatchie County, TN","38","256.6"
"Sevier County, TN","286","298.1"
"Shelby County, TN","7,838","835.5"
"Smith County, TN","58","300.6"
"Stewart County, TN","37","279.1"
"Sullivan County, TN","379","241.7"
"Sumner County, TN","542","308.0"
"Tipton County, TN","249","402.5"
"Trousdale County, TN","28","348.2"
"Unicoi County, TN","39","218.4"
"Union County, TN","42","219.7"
"Van Buren County, TN","12","211.4"
"Warren County, TN","129","319.0"
"Washington County, TN","365","289.0"
"Wayne County, TN","39","232.9"
"Weakley County, TN","181","533.0"
"White County, TN","99","373.3"
"Williamson County, TN","385","181.9"
"Wilson County, TN","342","265.3"
"Anderson County, TX","224","389.0"
"Andrews County, TX","48","265.1"
"Angelina County, TX","487","551.8"
"Aransas County, TX","135","532.5"
"Archer County, TX","11","126.2"
"Armstrong County, TX","69","3543.9"
"Atascosa County, TX","317","654.5"
"Austin County, TX","95","321.3"
"Bailey County, TX","22","305.1"
"Bandera County, TX","24","112.8"
"Bastrop County, TX","645","801.0"
"Baylor County, TX","11","304.0"
"Bee County, TX","214","651.0"
"Bell County, TX","3,847","1148.6"
"Bexar County, TX","13,724","723.2"
"Blanco County, TX","73","663.4"
"Borden County, TX","0","0.0"
"Bosque County, TX","27","150.9"
"Bowie County, TX","587","628.6"
"Brazoria County, TX","1,243","358.9"
"Brazos County, TX","1,433","666.4"
"Brewster County, TX","45","492.1"
"Briscoe County, TX","15","996.7"
"Brooks County, TX","49","677.7"
"Brown County, TX","200","527.8"
"Burleson County, TX","78","446.7"
"Burnet County, TX","175","384.9"
"Caldwell County, TX","434","1071.0"
"Calhoun County, TX","80","365.4"
"Callahan County, TX","38","280.3"
"Cameron County, TX","2,050","485.6"
"Camp County, TX","53","417.9"
"Carson County, TX","42","703.6"
"Cass County, TX","98","323.3"
"Castro County, TX","21","274.3"
"Chambers County, TX","76","195.6"
"Cherokee County, TX","274","531.6"
"Childress County, TX","43","606.7"
"Clay County, TX","26","251.0"
"Cochran County, TX","11","372.5"
"Coke County, TX","9","277.9"
"Coleman County, TX","30","359.8"
"Collin County, TX","6,364","696.2"
"Collingsworth County, TX","2","65.7"
"Colorado County, TX","90","431.2"
"Comal County, TX","557","431.6"
"Comanche County, TX","42","312.7"
"Concho County, TX","8","196.0"
"Cooke County, TX","126","321.2"
"Coryell County, TX","402","532.4"
"Cottle County, TX","10","701.3"
"Crane County, TX","17","336.8"
"Crockett County, TX","19","512.1"
"Crosby County, TX","24","401.5"
"Culberson County, TX","9","402.5"
"Dallam County, TX","37","519.6"
"Dallas County, TX","12,216","478.4"
"Dawson County, TX","41","303.3"
"Deaf Smith County, TX","83","437.9"
"Delta County, TX","16","306.7"
"Denton County, TX","2,258","289.3"
"Dewitt County, TX","127","610.7"
"Dickens County, TX","3","136.0"
"Dimmit County, TX","101","919.9"
"Donley County, TX","12","343.0"
"Duval County, TX","176","1545.5"
"Eastland County, TX","42","231.1"
"Ector County, TX","947","594.0"
"Edwards County, TX","5","264.0"
"Ellis County, TX","593","362.4"
"El Paso County, TX","3,048","364.8"
"Erath County, TX","248","603.1"
"Falls County, TX","90","525.0"
"Fannin County, TX","81","240.4"
"Fayette County, TX","97","386.3"
"Fisher County, TX","17","444.2"
"Floyd County, TX","20","338.9"
"Foard County, TX","0","0.0"
"Fort Bend County, TX","2,754","384.6"
"Franklin County, TX","56","525.8"
"Freestone County, TX","62","314.9"
"Frio County, TX","101","537.4"
"Gaines County, TX","38","189.5"
"Galveston County, TX","1,560","484.1"
"Garza County, TX","25","389.7"
"Gillespie County, TX","125","481.5"
"Glasscock County, TX","2","152.1"
"Goliad County, TX","58","770.2"
"Gonzales County, TX","42","204.2"
"Gray County, TX","84","361.9"
"Grayson County, TX","498","396.9"
"Gregg County, TX","1,041","838.8"
"Grimes County, TX","121","439.8"
"Guadalupe County, TX","312","206.3"
"Hale County, TX","184","535.5"
"Hall County, TX","10","318.7"
"Hamilton County, TX","16","196.1"
"Hansford County, TX","13","231.7"
"Hardeman County, TX","10","260.4"
"Hardin County, TX","126","225.5"
"Harris County, TX","27,847","613.6"
"Harrison County, TX","353","528.9"
"Hartley County, TX","2","32.3"
"Haskell County, TX","18","313.8"
"Hays County, TX","1,285","659.9"
"Hemphill County, TX","5","117.3"
"Henderson County, TX","249","313.0"
"Hidalgo County, TX","3,658","434.3"
"Hill County, TX","96","275.4"
"Hockley County, TX","107","456.6"
"Hood County, TX","146","263.4"
"Hopkins County, TX","176","485.9"
"Houston County, TX","68","298.4"
"Howard County, TX","183","491.9"
"Hudspeth County, TX","9","266.4"
"Hunt County, TX","446","496.4"
"Hutchinson County, TX","86","395.7"
"Irion County, TX","0","0.0"
"Jack County, TX","38","428.0"
"Jackson County, TX","46","310.5"
"Jasper County, TX","130","366.1"
"Jeff Davis County, TX","1","46.4"
"Jefferson County, TX","1,471","578.4"
"Jim Hogg County, TX","23","442.3"
"Jim Wells County, TX","82","198.2"
"Johnson County, TX","475","296.9"
"Jones County, TX","17","85.1"
"Karnes County, TX","22","146.9"
"Kaufman County, TX","383","333.9"
"Kendall County, TX","43","106.5"
"Kenedy County, TX","0","0.0"
"Kent County, TX","1","130.9"
"Kerr County, TX","57","111.9"
"Kimble County, TX","18","410.2"
"King County, TX","0","0.0"
"Kinney County, TX","5","140.9"
"Kleberg County, TX","244","765.9"
"Knox County, TX","11","285.0"
"Lamar County, TX","303","612.9"
"Lamb County, TX","57","425.8"
"Lampasas County, TX","88","427.4"
"La Salle County, TX","18","235.9"
"Lavaca County, TX","32","161.3"
"Lee County, TX","27","159.8"
"Leon County, TX","57","333.6"
"Liberty County, TX","321","403.0"
"Limestone County, TX","84","360.2"
"Lipscomb County, TX","2","56.0"
"Live Oak County, TX","66","539.7"
"Llano County, TX","20","101.0"
"Loving County, TX","1","892.9"
"Lubbock County, TX","2,170","724.7"
"Lynn County, TX","19","331.9"
"Mcculloch County, TX","22","263.8"
"Mclennan County, TX","1,813","738.0"
"Mcmullen County, TX","1","122.0"
"Madison County, TX","54","383.9"
"Marion County, TX","42","413.4"
"Martin County, TX","12","212.7"
"Mason County, TX","2","49.6"
"Matagorda County, TX","112","304.6"
"Maverick County, TX","310","537.2"
"Medina County, TX","97","200.3"
"Menard County, TX","0","0.0"
"Midland County, TX","898","557.5"
"Milam County, TX","129","526.3"
"Mills County, TX","6","122.4"
"Mitchell County, TX","26","286.8"
"Montague County, TX","29","150.6"
"Montgomery County, TX","1,473","274.0"
"Moore County, TX","68","305.5"
"Morris County, TX","58","463.4"
"Motley County, TX","1","87.1"
"Nacogdoches County, TX","596","907.7"
"Navarro County, TX","245","507.0"
"Newton County, TX","41","293.2"
"Nolan County, TX","100","661.9"
"Nueces County, TX","2,641","734.2"
"Ochiltree County, TX","30","279.1"
"Oldham County, TX","3","145.0"
"Orange County, TX","238","282.5"
"Palo Pinto County, TX","101","362.1"
"Panola County, TX","85","357.7"
"Parker County, TX","352","279.3"
"Parmer County, TX","35","359.0"
"Pecos County, TX","56","345.6"
"Polk County, TX","151","321.5"
"Potter County, TX","978","802.9"
"Presidio County, TX","24","349.0"
"Rains County, TX","28","250.9"
"Randall County, TX","239","183.5"
"Reagan County, TX","17","448.3"
"Real County, TX","4","121.0"
"Red River County, TX","42","337.2"
"Reeves County, TX","72","488.7"
"Refugio County, TX","31","425.3"
"Roberts County, TX","1","109.2"
"Robertson County, TX","116","696.3"
"Rockwall County, TX","201","221.2"
"Runnels County, TX","21","199.0"
"Rusk County, TX","150","282.6"
"Sabine County, TX","28","270.1"
"San Augustine County, TX","35","413.1"
"San Jacinto County, TX","102","372.1"
"San Patricio County, TX","169","250.9"
"San Saba County, TX","19","322.0"
"Schleicher County, TX","4","124.6"
"Scurry County, TX","38","215.7"
"Shackelford County, TX","12","358.2"
"Shelby County, TX","82","322.8"
"Sherman County, TX","1","32.6"
"Smith County, TX","1,178","528.4"
"Somervell County, TX","19","217.4"
"Starr County, TX","270","423.2"
"Stephens County, TX","32","339.0"
"Sterling County, TX","1","74.0"
"Stonewall County, TX","3","212.8"
"Sutton County, TX","6","153.3"
"Swisher County, TX","3","39.8"
"Tarrant County, TX","9,230","465.6"
"Taylor County, TX","671","493.2"
"Terrell County, TX","0","0.0"
"Terry County, TX","49","384.6"
"Throckmorton County, TX","2","126.7"
"Titus County, TX","127","389.3"
"Tom Green County, TX","705","596.9"
"Travis County, TX","8,618","732.5"
"Trinity County, TX","35","243.0"
"Tyler County, TX","47","220.2"
"Upshur County, TX","126","310.3"
"Upton County, TX","12","328.7"
"Uvalde County, TX","120","440.4"
"Val Verde County, TX","199","406.2"
"Van Zandt County, TX","106","198.0"
"Victoria County, TX","423","457.9"
"Walker County, TX","411","581.3"
"Waller County, TX","225","462.4"
"Ward County, TX","35","298.6"
"Washington County, TX","186","535.0"
"Webb County, TX","1,111","411.9"
"Wharton County, TX","156","376.0"
"Wheeler County, TX","5","88.4"
"Wichita County, TX","798","605.9"
"Wilbarger County, TX","51","391.5"
"Willacy County, TX","77","351.6"
"Williamson County, TX","1,317","259.0"
"Wilson County, TX","75","157.8"
"Winkler County, TX","22","274.8"
"Wise County, TX","88","139.8"
"Wood County, TX","102","235.3"
"Yoakum County, TX","22","257.4"
"Young County, TX","49","268.2"
"Zapata County, TX","35","243.5"
"Zavala County, TX","15","122.6"
"Beaver County, UT","14","220.3"
"Box Elder County, UT","83","159.3"
"Cache County, UT","269","222.7"
"Carbon County, UT","36","175.8"
"Daggett County, UT","1","90.2"
"Davis County, UT","969","288.4"
"Duchesne County, UT","30","143.8"
"Emery County, UT","14","135.0"
"Garfield County, UT","5","99.8"
"Grand County, UT","19","199.7"
"Iron County, UT","73","150.9"
"Juab County, UT","10","94.4"
"Kane County, UT","7","98.2"
"Millard County, UT","13","102.8"
"Morgan County, UT","13","117.5"
"Piute County, UT","0","0.0"
"Rich County, UT","1","43.3"
"Salt Lake County, UT","5,106","461.1"
"San Juan County, UT","55","348.7"
"Sanpete County, UT","29","100.8"
"Sevier County, UT","33","157.3"
"Summit County, UT","119","300.3"
"Tooele County, UT","158","251.0"
"Uintah County, UT","93","245.2"
"Utah County, UT","1,017","176.8"
"Wasatch County, UT","45","154.3"
"Washington County, UT","361","232.0"
"Wayne County, UT","6","222.9"
"Weber County, UT","873","358.3"
"Addison County, VT","67","180.9"
"Bennington County, VT","83","228.5"
"Caledonia County, VT","59","191.7"
"Chittenden County, VT","580","359.4"
"Essex County, VT","10","162.3"
"Franklin County, VT","107","219.3"
"Grand Isle County, VT","5","72.9"
"Lamoille County, VT","52","206.1"
"Orange County, VT","94","325.3"
"Orleans County, VT","67","247.2"
"Rutland County, VT","147","246.1"
"Washington County, VT","214","365.1"
"Windham County, VT","85","195.9"
"Windsor County, VT","120","215.3"
"Accomack County, VA","246","746.1"
"Albemarle County, VA","275","260.2"
"Alleghany County, VA","36","229.6"
"Amelia County, VA","33","255.8"
"Amherst County, VA","112","350.9"
"Appomattox County, VA","56","363.3"
"Arlington County, VA","926","404.1"
"Augusta County, VA","133","179.0"
"Bath County, VA","5","111.9"
"Bedford County, VA","136","175.0"
"Bland County, VA","2","30.5"
"Botetourt County, VA","59","176.9"
"Brunswick County, VA","119","712.7"
"Buchanan County, VA","15","65.9"
"Buckingham County, VA","50","293.6"
"Campbell County, VA","152","275.9"
"Caroline County, VA","107","356.9"
"Carroll County, VA","52","174.9"
"Charles City County, VA","21","298.3"
"Charlotte County, VA","37","303.3"
"Chesterfield County, VA","1,547","460.8"
"Clarke County, VA","31","215.8"
"Craig County, VA","5","96.0"
"Culpeper County, VA","107","216.5"
"Cumberland County, VA","46","473.3"
"Dickenson County, VA","19","125.7"
"Dinwiddie County, VA","169","606.8"
"Essex County, VA","53","476.2"
"Fairfax County, VA","2,959","259.1"
"Fauquier County, VA","149","216.6"
"Floyd County, VA","10","63.9"
"Fluvanna County, VA","41","156.3"
"Franklin County, VA","125","222.2"
"Frederick County, VA","195","234.4"
"Giles County, VA","48","287.3"
"Gloucester County, VA","98","263.8"
"Goochland County, VA","64","287.6"
"Grayson County, VA","21","131.2"
"Greene County, VA","38","198.3"
"Greensville County, VA","56","471.2"
"Halifax County, VA","151","429.9"
"Hanover County, VA","305","295.5"
"Henrico County, VA","1,900","584.3"
"Henry County, VA","165","318.0"
"Highland County, VA","3","135.5"
"Isle Of Wight County, VA","132","363.5"
"James City County, VA","191","261.1"
"King And Queen County, VA","28","391.2"
"King George County, VA","87","341.0"
"King William County, VA","71","436.4"
"Lancaster County, VA","45","410.4"
"Lee County, VA","24","97.0"
"Loudoun County, VA","874","232.7"
"Louisa County, VA","82","237.0"
"Lunenburg County, VA","39","317.1"
"Madison County, VA","31","236.0"
"Mathews County, VA","10","112.8"
"Mecklenburg County, VA","150","482.6"
"Middlesex County, VA","22","207.4"
"Montgomery County, VA","319","326.7"
"Nelson County, VA","34","230.0"
"New Kent County, VA","52","255.0"
"Northampton County, VA","106","872.1"
"Northumberland County, VA","48","392.4"
"Nottoway County, VA","127","810.3"
"Orange County, VA","106","299.6"
"Page County, VA","23","96.9"
"Patrick County, VA","29","160.7"
"Pittsylvania County, VA","163","262.1"
"Powhatan County, VA","67","239.0"
"Prince Edward County, VA","140","610.0"
"Prince George County, VA","307","810.8"
"Prince William County, VA","1,894","419.3"
"Pulaski County, VA","94","273.8"
"Rappahannock County, VA","17","230.4"
"Richmond County, VA","27","303.1"
"Roanoke County, VA","276","292.3"
"Rockbridge County, VA","56","250.5"
"Rockingham County, VA","149","189.6"
"Russell County, VA","41","147.0"
"Scott County, VA","40","180.8"
"Shenandoah County, VA","84","194.5"
"Smyth County, VA","82","260.6"
"Southampton County, VA","85","469.4"
"Spotsylvania County, VA","409","313.5"
"Stafford County, VA","478","336.6"
"Surry County, VA","39","581.3"
"Sussex County, VA","76","648.7"
"Tazewell County, VA","96","223.8"
"Warren County, VA","115","294.2"
"Washington County, VA","96","175.9"
"Westmoreland County, VA","65","368.7"
"Wise County, VA","104","261.8"
"Wythe County, VA","62","212.9"
"York County, VA","205","302.2"
"Alexandria City, VA","673","438.4"
"Bristol City, VA","72","420.0"
"Buena Vista City, VA","11","166.2"
"Charlottesville City, VA","211","452.8"
"Chesapeake City, VA","1,389","590.0"
"Colonial Heights City, VA","88","493.8"
"Covington City, VA","23","406.5"
"Danville City, VA","293","696.3"
"Emporia City, VA","61","1109.9"
"Fairfax City, VA","62","258.2"
"Falls Church City, VA","37","266.3"
"Franklin City, VA","87","1024.7"
"Fredericksburg City, VA","187","665.1"
"Galax City, VA","27","390.5"
"Hampton City, VA","1,417","1038.4"
"Harrisonburg City, VA","299","569.1"
"Hopewell City, VA","261","1166.3"
"Lexington City, VA","4","55.1"
"Lynchburg City, VA","533","667.8"
"Manassas City, VA","188","450.1"
"Manassas Park City, VA","57","362.5"
"Martinsville City, VA","120","879.4"
"Newport News City, VA","1,861","1020.4"
"Norfolk City, VA","3,251","1319.4"
"Norton City, VA","13","330.0"
"Petersburg City, VA","532","1638.1"
"Poquoson City, VA","19","157.6"
"Portsmouth City, VA","1,120","1164.2"
"Radford City, VA","179","1028.6"
"Richmond City, VA","2,992","1358.2"
"Roanoke City, VA","938","939.0"
"Salem City, VA","76","298.8"
"Staunton City, VA","83","339.9"
"Suffolk City, VA","603","684.0"
"Virginia Beach City, VA","2,736","604.3"
"Waynesboro City, VA","74","344.3"
"Williamsburg City, VA","82","544.8"
"Winchester City, VA","134","491.1"
"Adams County, WA","85","441.5"
"Asotin County, WA","86","389.1"
"Benton County, WA","741","389.4"
"Chelan County, WA","260","343.7"
"Clallam County, WA","201","273.5"
"Clark County, WA","1,924","418.7"
"Columbia County, WA","4","101.4"
"Cowlitz County, WA","479","462.9"
"Douglas County, WA","147","362.7"
"Ferry County, WA","25","329.7"
"Franklin County, WA","461","519.1"
"Garfield County, WA","3","135.2"
"Grant County, WA","407","436.4"
"Grays Harbor County, WA","200","281.2"
"Island County, WA","213","264.3"
"Jefferson County, WA","57","187.1"
"King County, WA","9,422","445.0"
"Kitsap County, WA","981","377.1"
"Kittitas County, WA","211","487.6"
"Klickitat County, WA","57","271.1"
"Lewis County, WA","252","332.1"
"Lincoln County, WA","15","145.3"
"Mason County, WA","232","380.2"
"Okanogan County, WA","114","274.6"
"Pacific County, WA","51","244.6"
"Pend Oreille County, WA","20","152.8"
"Pierce County, WA","4,965","588.3"
"San Juan County, WA","18","110.8"
"Skagit County, WA","422","346.3"
"Skamania County, WA","22","194.0"
"Snohomish County, WA","2,499","323.5"
"Spokane County, WA","2,460","501.1"
"Stevens County, WA","128","292.3"
"Thurston County, WA","1,165","432.2"
"Wahkiakum County, WA","5","123.7"
"Walla Walla County, WA","236","391.1"
"Whatcom County, WA","693","326.4"
"Whitman County, WA","411","853.1"
"Yakima County, WA","1,582","635.8"
"Barbour County, WV","36","215.5"
"Berkeley County, WV","311","277.9"
"Boone County, WV","64","273.8"
"Braxton County, WV","13","90.2"
"Brooke County, WV","41","175.6"
"Cabell County, WV","492","508.0"
"Calhoun County, WV","3","40.2"
"Clay County, WV","13","145.9"
"Doddridge County, WV","9","110.1"
"Fayette County, WV","123","273.4"
"Gilmer County, WV","24","281.8"
"Grant County, WV","17","144.5"
"Greenbrier County, WV","79","222.4"
"Hampshire County, WV","19","81.4"
"Hancock County, WV","73","244.8"
"Hardy County, WV","21","151.6"
"Harrison County, WV","184","267.8"
"Jackson County, WV","46","157.3"
"Jefferson County, WV","149","263.8"
"Kanawha County, WV","778","413.1"
"Lewis County, WV","43","261.4"
"Lincoln County, WV","39","182.1"
"Logan County, WV","63","181.5"
"Mcdowell County, WV","36","181.5"
"Marion County, WV","156","274.0"
"Marshall County, WV","62","193.9"
"Mason County, WV","41","151.6"
"Mercer County, WV","174","284.5"
"Mineral County, WV","52","189.4"
"Mingo County, WV","34","134.4"
"Monongalia County, WV","385","369.4"
"Monroe County, WV","24","177.7"
"Morgan County, WV","17","97.0"
"Nicholas County, WV","17","66.4"
"Ohio County, WV","143","332.0"
"Pendleton County, WV","7","96.8"
"Pleasants County, WV","13","169.4"
"Pocahontas County, WV","13","151.0"
"Preston County, WV","53","156.2"
"Putnam County, WV","90","158.3"
"Raleigh County, WV","252","325.1"
"Randolph County, WV","66","226.6"
"Ritchie County, WV","4","40.1"
"Roane County, WV","12","83.1"
"Summers County, WV","14","105.7"
"Taylor County, WV","36","212.9"
"Tucker County, WV","10","143.6"
"Tyler County, WV","13","144.8"
"Upshur County, WV","80","323.1"
"Wayne County, WV","51","124.5"
"Webster County, WV","12","137.1"
"Wetzel County, WV","23","145.4"
"Wirt County, WV","12","204.1"
"Wood County, WV","251","290.3"
"Wyoming County, WV","28","126.4"
"Adams County, WI","31","153.9"
"Ashland County, WI","42","265.1"
"Barron County, WI","136","298.5"
"Bayfield County, WI","20","133.5"
"Brown County, WI","1,172","453.0"
"Buffalo County, WI","33","250.2"
"Burnett County, WI","17","112.1"
"Calumet County, WI","100","201.0"
"Chippewa County, WI","212","333.7"
"Clark County, WI","57","165.5"
"Columbia County, WI","139","245.0"
"Crawford County, WI","32","195.2"
"Dane County, WI","2,305","440.2"
"Dodge County, WI","361","407.9"
"Door County, WI","57","206.9"
"Douglas County, WI","123","282.1"
"Dunn County, WI","151","339.3"
"Eau Claire County, WI","477","467.2"
"Florence County, WI","4","89.6"
"Fond Du Lac County, WI","337","330.5"
"Forest County, WI","33","364.4"
"Grant County, WI","124","237.3"
"Green County, WI","88","236.6"
"Green Lake County, WI","43","228.0"
"Iowa County, WI","41","172.2"
"Iron County, WI","6","103.6"
"Jackson County, WI","57","277.3"
"Jefferson County, WI","209","247.2"
"Juneau County, WI","72","274.6"
"Kenosha County, WI","947","562.2"
"Kewaunee County, WI","27","132.6"
"La Crosse County, WI","522","441.6"
"Lafayette County, WI","25","148.6"
"Langlade County, WI","27","140.5"
"Lincoln County, WI","76","271.6"
"Manitowoc County, WI","204","255.6"
"Marathon County, WI","371","273.1"
"Marinette County, WI","123","300.9"
"Marquette County, WI","34","225.5"
"Menominee County, WI","35","765.4"
"Milwaukee County, WI","10,751","1122.5"
"Monroe County, WI","156","342.5"
"Oconto County, WI","96","256.4"
"Oneida County, WI","61","171.5"
"Outagamie County, WI","631","344.3"
"Ozaukee County, WI","122","138.9"
"Pepin County, WI","27","370.4"
"Pierce County, WI","146","357.1"
"Polk County, WI","93","214.1"
"Portage County, WI","220","312.5"
"Price County, WI","28","205.2"
"Racine County, WI","1,113","570.5"
"Richland County, WI","27","154.3"
"Rock County, WI","836","517.8"
"Rusk County, WI","31","219.5"
"St. Croix County, WI","146","166.8"
"Sauk County, WI","226","355.1"
"Sawyer County, WI","30","183.2"
"Shawano County, WI","98","237.3"
"Sheboygan County, WI","386","334.0"
"Taylor County, WI","44","215.1"
"Trempealeau County, WI","103","348.6"
"Vernon County, WI","61","200.0"
"Vilas County, WI","26","121.6"
"Walworth County, WI","302","293.8"
"Washburn County, WI","32","205.8"
"Washington County, WI","241","180.3"
"Waukesha County, WI","777","196.0"
"Waupaca County, WI","152","292.6"
"Waushara County, WI","45","187.2"
"Winnebago County, WI","775","457.1"
"Wood County, WI","232","315.9"
"Albany County, WY","202","532.2"
"Big Horn County, WY","14","116.5"
"Campbell County, WY","233","473.4"
"Carbon County, WY","51","327.8"
"Converse County, WY","40","281.0"
"Crook County, WY","14","188.1"
"Fremont County, WY","243","602.8"
"Goshen County, WY","43","321.3"
"Hot Springs County, WY","2","42.2"
"Johnson County, WY","18","209.7"
"Laramie County, WY","395","406.7"
"Lincoln County, WY","20","106.8"
"Natrona County, WY","324","394.3"
"Niobrara County, WY","0","0.0"
"Park County, WY","48","164.2"
"Platte County, WY","16","181.6"
"Sheridan County, WY","90","299.9"
"Sublette County, WY","11","111.1"
"Sweetwater County, WY","99","221.8"
"Teton County, WY","101","436.8"
"Uinta County, WY","60","288.2"
"Washakie County, WY","21","252.2"
"Weston County, WY","15","207.4"
"Kusilvak Census Area, AK","240","Data not available"
"Oglala Lakota County, SD","346","Data not available"
