Geography,Cases,Rate per 100000
"Kingsbury County, SD","9","177.3"
"Lake County, SD","20","162.2"
"Lawrence County, SD","89","360.1"
"Lincoln County, SD","97","188.3"
"Lyman County, SD","29","751.5"
"Mccook County, SD","11","194.9"
"Mcpherson County, SD","1","41.2"
"Marshall County, SD","6","127.7"
"Meade County, SD","84","312.2"
"Mellette County, SD","14","666.3"
"Miner County, SD","1","43.3"
"Minnehaha County, SD","1,048","573.8"
"Moody County, SD","23","359.4"
"Pennington County, SD","578","533.8"
"Perkins County, SD","1","32.8"
"Potter County, SD","5","214.2"
"Roberts County, SD","96","928.1"
"Sanborn County, SD","7","300.0"
"Spink County, SD","13","197.6"
"Stanley County, SD","7","236.1"
"Sully County, SD","1","70.1"
"Todd County, SD","233","2346.4"
"Tripp County, SD","17","309.1"
"Turner County, SD","7","84.8"
"Union County, SD","30","199.7"
"Walworth County, SD","38","689.9"
"Yankton County, SD","80","352.5"
"Ziebach County, SD","24","850.2"
"Anderson County, TN","238","315.7"
"Bedford County, TN","163","351.1"
"Benton County, TN","38","235.8"
"Bledsoe County, TN","188","1294.2"
"Blount County, TN","395","313.2"
"Bradley County, TN","398","386.2"
"Campbell County, TN","90","225.5"
"Cannon County, TN","17","123.9"
"Carroll County, TN","134","475.1"
"Carter County, TN","100","177.4"
"Cheatham County, TN","87","219.1"
"Chester County, TN","61","351.0"
"Claiborne County, TN","83","262.5"
"Clay County, TN","17","219.6"
"Cocke County, TN","71","201.2"
"Coffee County, TN","171","318.8"
"Crockett County, TN","63","430.5"
"Cumberland County, TN","130","224.5"
"Davidson County, TN","4,291","641.3"
"Decatur County, TN","24","204.6"
"Dekalb County, TN","53","275.9"
"Dickson County, TN","156","308.3"
"Dyer County, TN","177","467.4"
"Fayette County, TN","209","535.9"
"Fentress County, TN","38","212.7"
"Franklin County, TN","107","258.6"
"Gibson County, TN","252","509.1"
"Giles County, TN","101","350.6"
"Grainger County, TN","32","140.3"
"Greene County, TN","245","358.1"
"Grundy County, TN","12","89.3"
"Hamblen County, TN","203","322.3"
"Hamilton County, TN","1,816","517.7"
"Hancock County, TN","18","271.9"
"Hardeman County, TN","183","705.4"
"Hardin County, TN","101","390.8"
"Hawkins County, TN","113","199.8"
"Haywood County, TN","138","758.4"
"Henderson County, TN","130","464.0"
"Henry County, TN","93","288.3"
"Hickman County, TN","57","233.7"
"Houston County, TN","25","302.7"
"Humphreys County, TN","61","336.5"
"Jackson County, TN","22","191.7"
"Jefferson County, TN","132","250.6"
"Johnson County, TN","12","67.0"
"Knox County, TN","1,957","436.2"
"Lake County, TN","68","887.3"
"Lauderdale County, TN","153","559.7"
"Lawrence County, TN","90","212.7"
"Lewis County, TN","39","328.5"
"Lincoln County, TN","138","410.8"
"Loudon County, TN","124","244.5"
"Mcminn County, TN","132","250.6"
"Mcnairy County, TN","68","260.0"
"Macon County, TN","66","286.8"
"Madison County, TN","720","734.0"
"Marion County, TN","106","373.3"
"Marshall County, TN","115","367.4"
"Maury County, TN","343","400.7"
"Meigs County, TN","30","255.9"
"Monroe County, TN","105","231.3"
"Montgomery County, TN","1,817","957.3"
"Moore County, TN","12","189.4"
"Morgan County, TN","36","165.5"
"Obion County, TN","103","333.5"
"Overton County, TN","38","172.9"
"Perry County, TN","8","102.0"
"Pickett County, TN","16","314.7"
"Polk County, TN","32","191.5"
"Putnam County, TN","258","346.5"
"Rhea County, TN","96","294.0"
"Roane County, TN","127","240.7"
"Robertson County, TN","224","329.5"
"Rutherford County, TN","1,359","470.0"
"Scott County, TN","45","204.6"
"Sequatchie County, TN","17","115.0"
"Sevier County, TN","281","296.1"
"Shelby County, TN","8,074","860.4"
"Smith County, TN","42","220.6"
"Stewart County, TN","31","233.6"
"Sullivan County, TN","356","227.0"
"Sumner County, TN","548","317.0"
"Tipton County, TN","272","440.0"
"Trousdale County, TN","39","487.4"
"Unicoi County, TN","31","172.9"
"Union County, TN","46","242.3"
"Van Buren County, TN","13","231.7"
"Warren County, TN","142","354.7"
"Washington County, TN","317","251.9"
"Wayne County, TN","22","130.6"
"Weakley County, TN","171","500.8"
"White County, TN","72","273.2"
"Williamson County, TN","339","165.1"
"Wilson County, TN","310","247.2"
"Anderson County, TX","220","381.0"
"Andrews County, TX","62","355.2"
"Angelina County, TX","496","564.4"
"Aransas County, TX","129","517.4"
"Archer County, TX","21","238.4"
"Armstrong County, TX","1","51.3"
"Atascosa County, TX","209","437.1"
"Austin County, TX","67","231.1"
"Bailey County, TX","18","258.6"
"Bandera County, TX","18","86.1"
"Bastrop County, TX","331","423.6"
"Baylor County, TX","4","111.5"
"Bee County, TX","209","635.0"
"Bell County, TX","3,554","1079.0"
"Bexar County, TX","10,335","555.6"
"Blanco County, TX","31","287.1"
"Borden County, TX","0","0.0"
"Bosque County, TX","55","310.1"
"Bowie County, TX","544","583.1"
"Brazoria County, TX","1,184","350.1"
"Brazos County, TX","1,339","640.1"
"Brewster County, TX","51","557.5"
"Briscoe County, TX","1","65.1"
"Brooks County, TX","51","704.2"
"Brown County, TX","154","409.3"
"Burleson County, TX","71","411.1"
"Burnet County, TX","139","312.8"
"Caldwell County, TX","230","577.9"
"Calhoun County, TX","79","362.5"
"Callahan County, TX","27","199.7"
"Cameron County, TX","1,994","474.3"
"Camp County, TX","76","602.4"
"Carson County, TX","8","133.2"
"Cass County, TX","102","336.9"
"Castro County, TX","12","153.7"
"Chambers County, TX","42","110.1"
"Cherokee County, TX","261","511.2"
"Childress County, TX","18","254.8"
"Clay County, TX","20","192.7"
"Cochran County, TX","11","376.3"
"Coke County, TX","6","185.1"
"Coleman County, TX","26","309.0"
"Collin County, TX","2,301","259.7"
"Collingsworth County, TX","8","264.6"
"Colorado County, TX","84","406.3"
"Comal County, TX","327","264.9"
"Comanche County, TX","24","177.8"
"Concho County, TX","2","49.4"
"Cooke County, TX","132","340.0"
"Coryell County, TX","379","501.9"
"Cottle County, TX","1","70.1"
"Crane County, TX","12","243.6"
"Crockett County, TX","8","211.6"
"Crosby County, TX","32","543.5"
"Culberson County, TX","10","441.3"
"Dallam County, TX","19","267.3"
"Dallas County, TX","14,945","593.1"
"Dawson County, TX","65","481.3"
"Deaf Smith County, TX","99","515.6"
"Delta County, TX","19","364.1"
"Denton County, TX","2,285","302.7"
"Dewitt County, TX","75","362.9"
"Dickens County, TX","4","181.4"
"Dimmit County, TX","58","527.5"
"Donley County, TX","4","113.6"
"Duval County, TX","100","868.1"
"Eastland County, TX","30","164.6"
"Ector County, TX","1,085","702.7"
"Edwards County, TX","3","159.7"
"Ellis County, TX","504","316.3"
"El Paso County, TX","4,987","596.9"
"Erath County, TX","182","448.1"
"Falls County, TX","122","710.3"
"Fannin County, TX","90","266.5"
"Fayette County, TX","54","217.1"
"Fisher County, TX","16","418.0"
"Floyd County, TX","18","301.4"
"Foard County, TX","1","78.9"
"Fort Bend County, TX","1,535","223.5"
"Franklin County, TX","36","339.8"
"Freestone County, TX","55","279.9"
"Frio County, TX","108","581.4"
"Gaines County, TX","56","290.5"
"Galveston County, TX","1,399","445.1"
"Garza County, TX","31","481.0"
"Gillespie County, TX","54","211.7"
"Glasscock County, TX","0","0.0"
"Goliad County, TX","14","186.5"
"Gonzales County, TX","110","538.9"
"Gray County, TX","71","303.2"
"Grayson County, TX","400","324.1"
"Gregg County, TX","1,017","825.8"
"Grimes County, TX","137","506.1"
"Guadalupe County, TX","388","263.5"
"Hale County, TX","177","511.5"
"Hall County, TX","9","289.9"
"Hamilton County, TX","24","293.0"
"Hansford County, TX","8","144.5"
"Hardeman County, TX","8","203.4"
"Hardin County, TX","103","185.5"
"Harris County, TX","24,785","557.3"
"Harrison County, TX","291","437.8"
"Hartley County, TX","2","32.7"
"Haskell County, TX","18","312.1"
"Hays County, TX","1,239","669.4"
"Hemphill County, TX","20","480.4"
"Henderson County, TX","252","317.9"
"Hidalgo County, TX","3,729","448.4"
"Hill County, TX","139","400.2"
"Hockley County, TX","119","504.3"
"Hood County, TX","142","263.4"
"Hopkins County, TX","117","326.3"
"Houston County, TX","68","299.2"
"Howard County, TX","167","456.9"
"Hudspeth County, TX","9","280.3"
"Hunt County, TX","403","453.7"
"Hutchinson County, TX","73","334.6"
"Irion County, TX","4","255.1"
"Jack County, TX","9","101.4"
"Jackson County, TX","33","224.0"
"Jasper County, TX","146","410.3"
"Jeff Davis County, TX","8","366.1"
"Jefferson County, TX","1,215","481.3"
"Jim Hogg County, TX","14","266.9"
"Jim Wells County, TX","280","676.7"
"Johnson County, TX","446","283.7"
"Jones County, TX","31","156.4"
"Karnes County, TX","57","383.7"
"Kaufman County, TX","311","279.4"
"Kendall County, TX","89","229.6"
"Kenedy County, TX","0","0.0"
"Kent County, TX","0","0.0"
"Kerr County, TX","126","249.4"
"Kimble County, TX","11","248.0"
"King County, TX","0","0.0"
"Kinney County, TX","9","256.8"
"Kleberg County, TX","194","606.3"
"Knox County, TX","12","311.7"
"Lamar County, TX","266","537.8"
"Lamb County, TX","46","338.6"
"Lampasas County, TX","92","454.5"
"La Salle County, TX","16","214.1"
"Lavaca County, TX","37","187.9"
"Lee County, TX","40","239.9"
"Leon County, TX","54","321.6"
"Liberty County, TX","268","342.7"
"Limestone County, TX","121","516.6"
"Lipscomb County, TX","3","84.2"
"Live Oak County, TX","40","331.1"
"Llano County, TX","36","185.2"
"Loving County, TX","0","0.0"
"Lubbock County, TX","2,001","678.2"
"Lynn County, TX","16","278.1"
"Mcculloch County, TX","26","317.1"
"Mclennan County, TX","1,495","615.0"
"Mcmullen County, TX","3","373.1"
"Madison County, TX","72","519.8"
"Marion County, TX","24","237.3"
"Martin County, TX","12","220.2"
"Mason County, TX","4","98.2"
"Matagorda County, TX","126","345.5"
"Maverick County, TX","284","496.6"
"Medina County, TX","111","231.8"
"Menard County, TX","1","46.5"
"Midland County, TX","925","593.0"
"Milam County, TX","126","519.5"
"Mills County, TX","17","347.9"
"Mitchell County, TX","25","275.3"
"Montague County, TX","43","221.3"
"Montgomery County, TX","1,105","212.9"
"Moore County, TX","81","363.3"
"Morris County, TX","52","409.7"
"Motley County, TX","2","173.5"
"Nacogdoches County, TX","480","735.4"
"Navarro County, TX","216","449.7"
"Newton County, TX","24","169.7"
"Nolan County, TX","102","675.3"
"Nueces County, TX","2,587","725.7"
"Ochiltree County, TX","32","298.5"
"Oldham County, TX","4","193.1"
"Orange County, TX","212","253.8"
"Palo Pinto County, TX","80","286.0"
"Panola County, TX","98","411.1"
"Parker County, TX","285","232.5"
"Parmer County, TX","21","212.5"
"Pecos County, TX","59","370.9"
"Polk County, TX","159","344.2"
"Potter County, TX","1,209","988.7"
"Presidio County, TX","20","284.1"
"Rains County, TX","40","362.7"
"Randall County, TX","393","305.4"
"Reagan County, TX","15","400.4"
"Real County, TX","12","357.2"
"Red River County, TX","44","352.8"
"Reeves County, TX","74","514.2"
"Refugio County, TX","24","328.7"
"Roberts County, TX","1","108.6"
"Robertson County, TX","116","705.3"
"Rockwall County, TX","160","182.6"
"Runnels County, TX","25","240.2"
"Rusk County, TX","125","234.7"
"Sabine County, TX","19","183.8"
"San Augustine County, TX","43","500.9"
"San Jacinto County, TX","40","147.6"
"San Patricio County, TX","258","385.5"
"San Saba County, TX","12","205.8"
"Schleicher County, TX","4","126.6"
"Scurry County, TX","91","524.3"
"Shackelford County, TX","5","150.5"
"Shelby County, TX","84","328.4"
"Sherman County, TX","10","325.0"
"Smith County, TX","1,165","529.4"
"Somervell County, TX","16","184.7"
"Starr County, TX","181","286.6"
"Stephens County, TX","17","181.3"
"Sterling County, TX","1","74.0"
"Stonewall County, TX","1","71.6"
"Sutton County, TX","13","327.4"
"Swisher County, TX","24","316.5"
"Tarrant County, TX","8,652","444.5"
"Taylor County, TX","695","514.6"
"Terrell County, TX","2","224.0"
"Terry County, TX","49","383.6"
"Throckmorton County, TX","1","62.0"
"Titus County, TX","133","409.4"
"Tom Green County, TX","657","562.1"
"Travis County, TX","7,322","636.1"
"Trinity County, TX","35","245.8"
"Tyler County, TX","38","177.7"
"Upshur County, TX","119","294.8"
"Upton County, TX","9","259.7"
"Uvalde County, TX","142","521.8"
"Val Verde County, TX","225","460.0"
"Van Zandt County, TX","148","280.1"
"Victoria County, TX","504","552.5"
"Walker County, TX","367","525.8"
"Waller County, TX","169","361.1"
"Ward County, TX","43","370.3"
"Washington County, TX","189","549.2"
"Webb County, TX","1,310","490.6"
"Wharton County, TX","158","383.5"
"Wheeler County, TX","9","158.5"
"Wichita County, TX","620","466.3"
"Wilbarger County, TX","47","363.1"
"Willacy County, TX","135","616.0"
"Williamson County, TX","1,798","367.4"
"Wilson County, TX","96","206.7"
"Winkler County, TX","40","513.0"
"Wise County, TX","99","160.2"
"Wood County, TX","88","204.7"
"Yoakum County, TX","20","240.2"
"Young County, TX","45","245.4"
"Zapata County, TX","48","334.9"
"Zavala County, TX","46","378.0"
"Beaver County, UT","6","93.0"
"Box Elder County, UT","62","120.4"
"Cache County, UT","205","173.2"
"Carbon County, UT","41","198.8"
"Daggett County, UT","1","89.3"
"Davis County, UT","953","289.1"
"Duchesne County, UT","29","142.7"
"Emery County, UT","4","37.6"
"Garfield County, UT","9","179.4"
"Grand County, UT","24","253.9"
"Iron County, UT","94","198.9"
"Juab County, UT","11","105.2"
"Kane County, UT","5","69.1"
"Millard County, UT","12","95.6"
"Morgan County, UT","8","75.4"
"Piute County, UT","2","134.6"
"Rich County, UT","0","0.0"
"Salt Lake County, UT","4,280","391.6"
"San Juan County, UT","57","373.7"
"Sanpete County, UT","34","119.9"
"Sevier County, UT","46","220.7"
"Summit County, UT","91","232.5"
"Tooele County, UT","143","232.0"
"Uintah County, UT","106","286.8"
"Utah County, UT","940","167.4"
"Wasatch County, UT","35","126.0"
"Washington County, UT","320","210.7"
"Wayne County, UT","4","147.4"
"Weber County, UT","697","289.8"
"Addison County, VT","109","294.3"
"Bennington County, VT","86","236.2"
"Caledonia County, VT","107","345.8"
"Chittenden County, VT","722","449.2"
"Essex County, VT","17","277.4"
"Franklin County, VT","183","376.4"
"Grand Isle County, VT","33","473.2"
"Lamoille County, VT","73","290.3"
"Orange County, VT","97","336.0"
"Orleans County, VT","86","317.5"
"Rutland County, VT","182","302.6"
"Washington County, VT","254","430.9"
"Windham County, VT","144","329.0"
"Windsor County, VT","143","255.5"
"Accomack County, VA","262","794.0"
"Albemarle County, VA","225","215.6"
"Alleghany County, VA","47","295.9"
"Amelia County, VA","33","258.1"
"Amherst County, VA","107","333.7"
"Appomattox County, VA","64","419.2"
"Arlington County, VA","746","329.2"
"Augusta County, VA","135","182.0"
"Bath County, VA","10","219.8"
"Bedford County, VA","115","149.2"
"Bland County, VA","6","90.8"
"Botetourt County, VA","56","169.1"
"Brunswick County, VA","110","655.3"
"Buchanan County, VA","11","47.5"
"Buckingham County, VA","45","265.8"
"Campbell County, VA","197","357.5"
"Caroline County, VA","100","335.6"
"Carroll County, VA","63","212.5"
"Charles City County, VA","27","384.4"
"Charlotte County, VA","38","311.8"
"Chesterfield County, VA","1,288","387.3"
"Clarke County, VA","27","188.0"
"Craig County, VA","4","76.3"
"Culpeper County, VA","142","289.1"
"Cumberland County, VA","41","416.7"
"Dickenson County, VA","33","215.6"
"Dinwiddie County, VA","118","420.4"
"Essex County, VA","54","487.2"
"Fairfax County, VA","2,250","197.5"
"Fauquier County, VA","156","228.1"
"Floyd County, VA","22","141.2"
"Fluvanna County, VA","44","168.9"
"Franklin County, VA","155","275.6"
"Frederick County, VA","190","230.4"
"Giles County, VA","31","184.7"
"Gloucester County, VA","86","231.3"
"Goochland County, VA","73","333.1"
"Grayson County, VA","28","175.0"
"Greene County, VA","28","146.9"
"Greensville County, VA","65","563.3"
"Halifax County, VA","148","420.2"
"Hanover County, VA","258","253.3"
"Henrico County, VA","1,714","530.9"
"Henry County, VA","190","364.3"
"Highland County, VA","2","88.8"
"Isle Of Wight County, VA","155","430.5"
"James City County, VA","183","253.7"
"King And Queen County, VA","23","321.1"
"King George County, VA","68","268.4"
"King William County, VA","32","198.0"
"Lancaster County, VA","43","390.8"
"Lee County, VA","42","168.6"
"Loudoun County, VA","611","168.1"
"Louisa County, VA","77","224.4"
"Lunenburg County, VA","46","369.1"
"Madison County, VA","40","304.9"
"Mathews County, VA","20","227.4"
"Mecklenburg County, VA","141","453.2"
"Middlesex County, VA","33","310.7"
"Montgomery County, VA","276","283.5"
"Nelson County, VA","26","175.2"
"New Kent County, VA","54","270.0"
"Northampton County, VA","77","637.2"
"Northumberland County, VA","55","448.9"
"Nottoway County, VA","123","790.5"
"Orange County, VA","115","328.8"
"Page County, VA","49","205.5"
"Patrick County, VA","19","104.3"
"Pittsylvania County, VA","212","339.0"
"Powhatan County, VA","60","210.8"
"Prince Edward County, VA","124","538.5"
"Prince George County, VA","245","652.2"
"Prince William County, VA","1,513","340.0"
"Pulaski County, VA","86","250.6"
"Rappahannock County, VA","21","285.3"
"Richmond County, VA","28","315.6"
"Roanoke County, VA","247","262.8"
"Rockbridge County, VA","54","240.8"
"Rockingham County, VA","158","202.2"
"Russell County, VA","32","114.2"
"Scott County, VA","32","143.1"
"Shenandoah County, VA","82","191.1"
"Smyth County, VA","63","199.5"
"Southampton County, VA","89","487.2"
"Spotsylvania County, VA","373","288.7"
"Stafford County, VA","398","284.2"
"Surry County, VA","43","632.0"
"Sussex County, VA","62","527.1"
"Tazewell County, VA","63","145.0"
"Warren County, VA","125","320.3"
"Washington County, VA","73","133.5"
"Westmoreland County, VA","78","446.7"
"Wise County, VA","133","332.9"
"Wythe County, VA","79","271.9"
"York County, VA","197","295.7"
"Alexandria City, VA","630","416.0"
"Bristol City, VA","72","415.2"
"Buena Vista City, VA","19","288.6"
"Charlottesville City, VA","206","451.5"
"Chesapeake City, VA","1,281","548.7"
"Colonial Heights City, VA","81","460.9"
"Covington City, VA","26","456.5"
"Danville City, VA","443","1047.8"
"Emporia City, VA","78","1394.8"
"Fairfax City, VA","149","628.9"
"Falls Church City, VA","58","430.2"
"Franklin City, VA","88","1044.8"
"Fredericksburg City, VA","221","780.8"
"Galax City, VA","25","361.7"
"Hampton City, VA","1,432","1039.1"
"Harrisonburg City, VA","263","503.3"
"Hopewell City, VA","192","867.3"
"Lexington City, VA","12","167.9"
"Lynchburg City, VA","504","641.0"
"Manassas City, VA","180","435.2"
"Manassas Park City, VA","45","284.7"
"Martinsville City, VA","91","671.5"
"Newport News City, VA","1,804","988.5"
"Norfolk City, VA","2,848","1156.8"
"Norton City, VA","16","397.7"
"Petersburg City, VA","600","1860.8"
"Poquoson City, VA","22","182.8"
"Portsmouth City, VA","1,069","1114.1"
"Radford City, VA","173","994.8"
"Richmond City, VA","2,880","1327.7"
"Roanoke City, VA","650","651.5"
"Salem City, VA","58","228.8"
"Staunton City, VA","83","339.8"
"Suffolk City, VA","570","655.6"
"Virginia Beach City, VA","2,332","517.2"
"Waynesboro City, VA","73","344.6"
"Williamsburg City, VA","87","586.4"
"Winchester City, VA","159","580.7"
"Adams County, WA","74","385.5"
"Asotin County, WA","72","324.5"
"Benton County, WA","662","354.7"
"Chelan County, WA","291","390.1"
"Clallam County, WA","164","225.7"
"Clark County, WA","1,538","341.4"
"Columbia County, WA","9","226.5"
"Cowlitz County, WA","453","443.2"
"Douglas County, WA","152","381.7"
"Ferry County, WA","25","326.8"
"Franklin County, WA","430","489.6"
"Garfield County, WA","5","226.0"
"Grant County, WA","396","426.5"
"Grays Harbor County, WA","210","296.5"
"Island County, WA","240","302.9"
"Jefferson County, WA","80","264.8"
"King County, WA","7,424","356.5"
"Kitsap County, WA","936","367.7"
"Kittitas County, WA","167","391.5"
"Klickitat County, WA","58","277.7"
"Lewis County, WA","259","344.3"
"Lincoln County, WA","5","48.8"
"Mason County, WA","198","326.2"
"Okanogan County, WA","81","195.9"
"Pacific County, WA","33","160.6"
"Pend Oreille County, WA","23","177.7"
"Pierce County, WA","4,415","531.2"
"San Juan County, WA","20","124.8"
"Skagit County, WA","346","287.6"
"Skamania County, WA","29","255.8"
"Snohomish County, WA","2,022","266.3"
"Spokane County, WA","2,157","445.3"
"Stevens County, WA","105","241.1"
"Thurston County, WA","891","334.9"
"Wahkiakum County, WA","2","49.2"
"Walla Walla County, WA","193","322.9"
"Whatcom County, WA","583","279.6"
"Whitman County, WA","313","666.8"
"Yakima County, WA","1,516","612.0"
"Barbour County, WV","23","137.7"
"Berkeley County, WV","365","330.6"
"Boone County, WV","37","155.9"
"Braxton County, WV","18","124.6"
"Brooke County, WV","31","131.8"
"Cabell County, WV","409","422.4"
"Calhoun County, WV","11","146.0"
"Clay County, WV","19","212.6"
"Doddridge County, WV","16","196.1"
"Fayette County, WV","118","261.0"
"Gilmer County, WV","9","105.6"
"Grant County, WV","20","170.7"
"Greenbrier County, WV","72","203.0"
"Hampshire County, WV","49","209.0"
"Hancock County, WV","61","202.8"
"Hardy County, WV","21","150.5"
"Harrison County, WV","156","226.6"
"Jackson County, WV","39","133.6"
"Jefferson County, WV","160","287.0"
"Kanawha County, WV","693","364.4"
"Lewis County, WV","60","364.9"
"Lincoln County, WV","37","171.3"
"Logan County, WV","45","127.4"
"Mcdowell County, WV","29","143.0"
"Marion County, WV","180","316.6"
"Marshall County, WV","61","188.8"
"Mason County, WV","44","162.4"
"Mercer County, WV","181","293.5"
"Mineral County, WV","46","166.6"
"Mingo County, WV","40","155.8"
"Monongalia County, WV","472","458.5"
"Monroe County, WV","12","88.5"
"Morgan County, WV","29","165.7"
"Nicholas County, WV","25","97.2"
"Ohio County, WV","129","298.7"
"Pendleton County, WV","10","137.2"
"Pleasants County, WV","9","116.7"
"Pocahontas County, WV","7","80.7"
"Preston County, WV","92","271.4"
"Putnam County, WV","83","146.0"
"Raleigh County, WV","219","280.2"
"Randolph County, WV","69","235.5"
"Ritchie County, WV","18","179.8"
"Roane County, WV","22","150.6"
"Summers County, WV","11","82.7"
"Taylor County, WV","37","217.0"
"Tucker County, WV","11","158.3"
"Tyler County, WV","12","132.2"
"Upshur County, WV","72","291.9"
"Wayne County, WV","50","121.2"
"Webster County, WV","9","101.9"
"Wetzel County, WV","21","131.5"
"Wirt County, WV","7","119.9"
"Wood County, WV","212","245.3"
"Wyoming County, WV","31","137.5"
"Adams County, WI","48","237.7"
"Ashland County, WI","25","155.5"
"Barron County, WI","132","290.1"
"Bayfield County, WI","8","53.5"
"Brown County, WI","985","383.9"
"Buffalo County, WI","15","113.6"
"Burnett County, WI","26","169.7"
"Calumet County, WI","81","163.6"
"Chippewa County, WI","170","268.1"
"Clark County, WI","53","154.1"
"Columbia County, WI","99","175.0"
"Crawford County, WI","33","201.4"
"Dane County, WI","1,901","367.7"
"Dodge County, WI","272","307.1"
"Door County, WI","50","180.4"
"Douglas County, WI","151","345.3"
"Dunn County, WI","146","329.6"
"Eau Claire County, WI","384","377.7"
"Florence County, WI","3","67.2"
"Fond Du Lac County, WI","342","335.3"
"Forest County, WI","37","405.2"
"Grant County, WI","111","214.2"
"Green County, WI","80","215.8"
"Green Lake County, WI","36","191.1"
"Iowa County, WI","34","142.9"
"Iron County, WI","11","185.9"
"Jackson County, WI","63","305.4"
"Jefferson County, WI","162","192.0"
"Juneau County, WI","76","288.8"
"Kenosha County, WI","770","457.7"
"Kewaunee County, WI","37","181.3"
"La Crosse County, WI","463","392.9"
"Lafayette County, WI","21","124.8"
"Langlade County, WI","27","139.4"
"Lincoln County, WI","98","348.1"
"Manitowoc County, WI","206","257.0"
"Marathon County, WI","353","260.3"
"Marinette County, WI","75","181.9"
"Marquette County, WI","14","93.3"
"Menominee County, WI","54","1191.5"
"Milwaukee County, WI","9,290","969.8"
"Monroe County, WI","143","315.3"
"Oconto County, WI","67","178.7"
"Oneida County, WI","69","194.4"
"Outagamie County, WI","517","284.1"
"Ozaukee County, WI","125","142.7"
"Pepin County, WI","12","163.2"
"Pierce County, WI","129","315.2"
"Polk County, WI","76","174.8"
"Portage County, WI","206","292.2"
"Price County, WI","34","248.6"
"Racine County, WI","974","499.5"
"Richland County, WI","41","231.9"
"Rock County, WI","662","410.5"
"Rusk County, WI","39","271.7"
"St. Croix County, WI","139","160.0"
"Sauk County, WI","184","290.4"
"Sawyer County, WI","65","395.5"
"Shawano County, WI","98","235.8"
"Sheboygan County, WI","332","288.0"
"Taylor County, WI","37","180.0"
"Trempealeau County, WI","60","203.3"
"Vernon County, WI","39","128.5"
"Vilas County, WI","43","201.0"
"Walworth County, WI","224","216.4"
"Washburn County, WI","35","223.2"
"Washington County, WI","246","184.5"
"Waukesha County, WI","642","162.4"
"Waupaca County, WI","116","222.7"
"Waushara County, WI","35","144.8"
"Winnebago County, WI","589","347.2"
"Wood County, WI","218","296.2"
"Albany County, WY","161","424.6"
"Big Horn County, WY","26","218.1"
"Campbell County, WY","260","538.9"
"Carbon County, WY","52","328.0"
"Converse County, WY","32","225.8"
"Crook County, WY","9","123.9"
"Fremont County, WY","214","525.6"
"Goshen County, WY","47","347.9"
"Hot Springs County, WY","5","104.3"
"Johnson County, WY","9","105.2"
"Laramie County, WY","383","397.0"
"Lincoln County, WY","24","129.3"
"Natrona County, WY","313","383.6"
"Niobrara County, WY","0","0.0"
"Park County, WY","54","185.4"
"Platte County, WY","16","182.3"
"Sheridan County, WY","105","349.8"
"Sublette County, WY","13","129.5"
"Sweetwater County, WY","105","233.7"
"Teton County, WY","43","187.7"
"Uinta County, WY","65","311.0"
"Washakie County, WY","19","228.5"
"Weston County, WY","17","236.6"
"Kusilvak Census Area, AK","224","Data not available"
"Oglala Lakota County, SD","373","Data not available"
