Geography,Cases,Rate per 100000
"Jackson County, SD","16","503.8"
"Jerauld County, SD","4","196.4"
"Jones County, SD","0","0.0"
"Kingsbury County, SD","16","306.0"
"Lake County, SD","20","169.1"
"Lawrence County, SD","101","414.0"
"Lincoln County, SD","84","173.8"
"Lyman County, SD","32","847.0"
"Mccook County, SD","9","160.6"
"Mcpherson County, SD","2","82.4"
"Marshall County, SD","8","171.6"
"Meade County, SD","76","293.4"
"Mellette County, SD","10","478.5"
"Miner County, SD","3","129.4"
"Minnehaha County, SD","948","540.4"
"Moody County, SD","21","325.5"
"Pennington County, SD","647","618.7"
"Perkins County, SD","3","99.0"
"Potter County, SD","0","0.0"
"Roberts County, SD","94","908.2"
"Sanborn County, SD","5","215.1"
"Spink County, SD","4","60.1"
"Stanley County, SD","14","472.7"
"Sully County, SD","1","69.3"
"Todd County, SD","175","1761.1"
"Tripp County, SD","22","401.2"
"Turner County, SD","15","180.1"
"Union County, SD","16","107.7"
"Walworth County, SD","24","439.6"
"Yankton County, SD","64","283.2"
"Ziebach County, SD","19","661.6"
"Anderson County, TN","224","297.3"
"Bedford County, TN","210","463.3"
"Benton County, TN","76","464.6"
"Bledsoe County, TN","24","187.7"
"Blount County, TN","334","269.4"
"Bradley County, TN","334","330.0"
"Campbell County, TN","84","207.7"
"Cannon County, TN","18","130.0"
"Carroll County, TN","130","454.4"
"Carter County, TN","97","169.1"
"Cheatham County, TN","88","224.2"
"Chester County, TN","75","435.8"
"Claiborne County, TN","63","198.6"
"Clay County, TN","18","230.9"
"Cocke County, TN","88","248.1"
"Coffee County, TN","190","357.6"
"Crockett County, TN","65","444.9"
"Cumberland County, TN","142","248.9"
"Davidson County, TN","3,804","585.8"
"Decatur County, TN","45","386.0"
"Dekalb County, TN","57","301.5"
"Dickson County, TN","191","380.8"
"Dyer County, TN","283","740.1"
"Fayette County, TN","171","442.8"
"Fentress County, TN","33","184.2"
"Franklin County, TN","102","250.3"
"Gibson County, TN","363","730.9"
"Giles County, TN","108","373.4"
"Grainger County, TN","70","309.3"
"Greene County, TN","144","209.8"
"Grundy County, TN","30","220.1"
"Hamblen County, TN","184","293.4"
"Hamilton County, TN","1,968","569.2"
"Hancock County, TN","16","239.7"
"Hardeman County, TN","248","935.0"
"Hardin County, TN","66","253.7"
"Hawkins County, TN","171","302.3"
"Haywood County, TN","154","843.6"
"Henderson County, TN","129","460.3"
"Henry County, TN","158","488.4"
"Hickman County, TN","65","269.2"
"Houston County, TN","18","213.8"
"Humphreys County, TN","39","213.1"
"Jackson County, TN","32","278.2"
"Jefferson County, TN","104","198.9"
"Johnson County, TN","16","88.3"
"Knox County, TN","1,913","433.7"
"Lake County, TN","57","739.5"
"Lauderdale County, TN","272","983.4"
"Lawrence County, TN","104","246.7"
"Lewis County, TN","38","319.2"
"Lincoln County, TN","135","403.7"
"Loudon County, TN","102","204.9"
"Mcminn County, TN","155","295.5"
"Mcnairy County, TN","78","298.1"
"Macon County, TN","47","208.8"
"Madison County, TN","890","903.5"
"Marion County, TN","84","297.5"
"Marshall County, TN","91","294.1"
"Maury County, TN","316","385.4"
"Meigs County, TN","29","248.2"
"Monroe County, TN","140","310.1"
"Montgomery County, TN","1,807","975.1"
"Moore County, TN","5","78.7"
"Morgan County, TN","110","501.2"
"Obion County, TN","156","497.5"
"Overton County, TN","32","144.1"
"Perry County, TN","24","306.1"
"Pickett County, TN","10","197.1"
"Polk County, TN","21","126.5"
"Putnam County, TN","309","421.3"
"Rhea County, TN","106","328.3"
"Roane County, TN","133","248.7"
"Robertson County, TN","200","299.9"
"Rutherford County, TN","1,274","464.4"
"Scott County, TN","32","144.4"
"Sequatchie County, TN","40","277.3"
"Sevier County, TN","234","253.1"
"Shelby County, TN","9,905","1054.1"
"Smith County, TN","34","177.8"
"Stewart County, TN","41","307.5"
"Sullivan County, TN","406","259.2"
"Sumner County, TN","516","310.5"
"Tipton County, TN","280","454.1"
"Trousdale County, TN","28","359.9"
"Unicoi County, TN","26","142.6"
"Union County, TN","49","256.4"
"Van Buren County, TN","5","89.0"
"Warren County, TN","161","404.8"
"Washington County, TN","252","201.7"
"Wayne County, TN","23","135.4"
"Weakley County, TN","182","523.3"
"White County, TN","74","283.7"
"Williamson County, TN","247","128.0"
"Wilson County, TN","323","271.2"
"Anderson County, TX","218","375.8"
"Andrews County, TX","66","409.4"
"Angelina County, TX","451","514.7"
"Aransas County, TX","130","548.8"
"Archer County, TX","21","239.2"
"Armstrong County, TX","3","154.2"
"Atascosa County, TX","222","477.9"
"Austin County, TX","64","224.1"
"Bailey County, TX","23","322.3"
"Bandera County, TX","21","101.9"
"Bastrop County, TX","281","375.2"
"Baylor County, TX","3","83.0"
"Bee County, TX","178","548.7"
"Bell County, TX","3,997","1237.1"
"Bexar County, TX","11,586","647.3"
"Blanco County, TX","26","244.8"
"Borden County, TX","1","163.1"
"Bosque County, TX","36","198.7"
"Bowie County, TX","406","436.5"
"Brazoria County, TX","1,038","319.9"
"Brazos County, TX","1,063","530.6"
"Brewster County, TX","44","475.8"
"Briscoe County, TX","0","0.0"
"Brooks County, TX","44","612.5"
"Brown County, TX","101","266.7"
"Burleson County, TX","75","432.9"
"Burnet County, TX","112","257.0"
"Caldwell County, TX","202","521.8"
"Calhoun County, TX","76","352.5"
"Callahan County, TX","25","184.9"
"Cameron County, TX","1,696","407.7"
"Camp County, TX","59","473.5"
"Carson County, TX","12","196.4"
"Cass County, TX","93","308.1"
"Castro County, TX","28","341.7"
"Chambers County, TX","32","87.9"
"Cherokee County, TX","261","509.6"
"Childress County, TX","23","324.7"
"Clay County, TX","11","104.6"
"Cochran County, TX","7","231.8"
"Coke County, TX","12","372.6"
"Coleman County, TX","12","138.5"
"Collin County, TX","2,420","289.0"
"Collingsworth County, TX","10","330.4"
"Colorado County, TX","54","261.0"
"Comal County, TX","356","309.8"
"Comanche County, TX","23","167.6"
"Concho County, TX","5","123.0"
"Cooke County, TX","108","278.4"
"Coryell County, TX","393","511.3"
"Cottle County, TX","2","134.7"
"Crane County, TX","8","175.3"
"Crockett County, TX","14","377.3"
"Crosby County, TX","17","278.9"
"Culberson County, TX","8","346.8"
"Dallam County, TX","28","401.0"
"Dallas County, TX","16,223","660.4"
"Dawson County, TX","64","468.9"
"Deaf Smith County, TX","134","691.7"
"Delta County, TX","17","320.9"
"Denton County, TX","1,950","275.3"
"Dewitt County, TX","86","420.4"
"Dickens County, TX","3","129.6"
"Dimmit County, TX","67","639.9"
"Donley County, TX","14","382.8"
"Duval County, TX","50","431.7"
"Eastland County, TX","31","168.4"
"Ector County, TX","802","554.8"
"Edwards County, TX","1","50.7"
"Ellis County, TX","513","333.6"
"El Paso County, TX","5,014","602.7"
"Erath County, TX","139","352.2"
"Falls County, TX","122","693.0"
"Fannin County, TX","82","243.4"
"Fayette County, TX","70","283.1"
"Fisher County, TX","13","338.8"
"Floyd County, TX","28","439.9"
"Foard County, TX","0","0.0"
"Fort Bend County, TX","1,296","206.8"
"Franklin County, TX","36","338.8"
"Freestone County, TX","57","293.2"
"Frio County, TX","84","471.0"
"Gaines County, TX","25","136.0"
"Galveston County, TX","1,166","386.9"
"Garza County, TX","14","216.9"
"Gillespie County, TX","46","182.8"
"Glasscock County, TX","3","238.5"
"Goliad County, TX","28","381.6"
"Gonzales County, TX","134","672.2"
"Gray County, TX","88","385.7"
"Grayson County, TX","369","303.5"
"Gregg County, TX","993","807.7"
"Grimes County, TX","128","479.3"
"Guadalupe County, TX","469","335.6"
"Hale County, TX","192","528.5"
"Hall County, TX","6","183.0"
"Hamilton County, TX","21","253.2"
"Hansford County, TX","13","235.4"
"Hardeman County, TX","15","369.9"
"Hardin County, TX","104","188.7"
"Harris County, TX","21,933","514.6"
"Harrison County, TX","325","490.2"
"Hartley County, TX","4","65.0"
"Haskell County, TX","14","237.5"
"Hays County, TX","1,083","642.5"
"Hemphill County, TX","10","245.8"
"Henderson County, TX","288","364.8"
"Hidalgo County, TX","3,161","391.3"
"Hill County, TX","96","273.6"
"Hockley County, TX","120","519.0"
"Hood County, TX","142","272.3"
"Hopkins County, TX","104","293.8"
"Houston County, TX","76","328.5"
"Howard County, TX","143","402.6"
"Hudspeth County, TX","7","209.8"
"Hunt County, TX","322","369.0"
"Hutchinson County, TX","66","300.6"
"Irion County, TX","7","444.7"
"Jack County, TX","10","111.0"
"Jackson County, TX","43","301.7"
"Jasper County, TX","120","334.8"
"Jeff Davis County, TX","2","86.9"
"Jefferson County, TX","1,310","521.1"
"Jim Hogg County, TX","29","551.8"
"Jim Wells County, TX","282","676.9"
"Johnson County, TX","491","320.1"
"Jones County, TX","45","226.6"
"Karnes County, TX","41","275.6"
"Kaufman County, TX","308","288.7"
"Kendall County, TX","93","260.3"
"Kenedy County, TX","0","0.0"
"Kent County, TX","1","119.9"
"Kerr County, TX","114","229.0"
"Kimble County, TX","7","154.2"
"King County, TX","1","370.4"
"Kinney County, TX","8","221.0"
"Kleberg County, TX","202","628.7"
"Knox County, TX","7","186.1"
"Lamar County, TX","208","417.9"
"Lamb County, TX","68","488.6"
"Lampasas County, TX","82","407.6"
"La Salle County, TX","22","308.4"
"Lavaca County, TX","33","169.7"
"Lee County, TX","58","350.5"
"Leon County, TX","46","274.8"
"Liberty County, TX","206","269.4"
"Limestone County, TX","123","520.7"
"Lipscomb County, TX","2","58.1"
"Live Oak County, TX","33","282.6"
"Llano County, TX","32","167.7"
"Loving County, TX","0","0.0"
"Lubbock County, TX","1,776","620.8"
"Lynn County, TX","22","381.1"
"Mcculloch County, TX","28","338.1"
"Mclennan County, TX","1,854","774.4"
"Mcmullen County, TX","0","0.0"
"Madison County, TX","49","357.0"
"Marion County, TX","27","261.9"
"Martin County, TX","18","360.5"
"Mason County, TX","0","0.0"
"Matagorda County, TX","127","347.4"
"Maverick County, TX","239","427.9"
"Medina County, TX","146","311.8"
"Menard County, TX","5","224.7"
"Midland County, TX","771","523.8"
"Milam County, TX","130","538.5"
"Mills County, TX","7","144.8"
"Mitchell County, TX","22","236.1"
"Montague County, TX","22","112.7"
"Montgomery County, TX","902","186.0"
"Moore County, TX","95","423.2"
"Morris County, TX","57","447.4"
"Motley County, TX","1","83.3"
"Nacogdoches County, TX","512","777.4"
"Navarro County, TX","296","615.6"
"Newton County, TX","46","321.2"
"Nolan County, TX","79","530.5"
"Nueces County, TX","2,634","757.1"
"Ochiltree County, TX","19","179.1"
"Oldham County, TX","7","342.0"
"Orange County, TX","237","285.7"
"Palo Pinto County, TX","55","197.7"
"Panola County, TX","107","445.6"
"Parker County, TX","382","318.9"
"Parmer County, TX","41","403.8"
"Pecos County, TX","66","423.5"
"Polk County, TX","130","283.8"
"Potter County, TX","1,196","973.2"
"Presidio County, TX","22","290.9"
"Rains County, TX","22","201.0"
"Randall County, TX","385","308.2"
"Reagan County, TX","13","375.1"
"Real County, TX","12","356.3"
"Red River County, TX","49","385.4"
"Reeves County, TX","53","381.0"
"Refugio County, TX","38","525.2"
"Roberts County, TX","0","0.0"
"Robertson County, TX","111","674.6"
"Rockwall County, TX","160","192.9"
"Runnels County, TX","25","239.9"
"Rusk County, TX","144","267.5"
"Sabine County, TX","26","248.5"
"San Augustine County, TX","31","350.7"
"San Jacinto County, TX","62","229.6"
"San Patricio County, TX","256","391.8"
"San Saba County, TX","9","150.4"
"Schleicher County, TX","6","184.5"
"Scurry County, TX","78","456.3"
"Shackelford County, TX","5","148.4"
"Shelby County, TX","101","388.0"
"Sherman County, TX","5","163.2"
"Smith County, TX","1,084","504.0"
"Somervell County, TX","19","221.3"
"Starr County, TX","130","209.6"
"Stephens County, TX","18","187.9"
"Sterling County, TX","3","252.3"
"Stonewall County, TX","2","136.2"
"Sutton County, TX","11","279.8"
"Swisher County, TX","29","368.1"
"Tarrant County, TX","8,620","457.9"
"Taylor County, TX","628","468.0"
"Terrell County, TX","0","0.0"
"Terry County, TX","65","516.0"
"Throckmorton County, TX","2","124.6"
"Titus County, TX","122","373.9"
"Tom Green County, TX","649","571.8"
"Travis County, TX","6,782","618.4"
"Trinity County, TX","28","195.5"
"Tyler County, TX","56","261.1"
"Upshur County, TX","97","242.8"
"Upton County, TX","11","337.5"
"Uvalde County, TX","205","765.6"
"Val Verde County, TX","244","498.6"
"Van Zandt County, TX","145","277.2"
"Victoria County, TX","519","581.2"
"Walker County, TX","366","534.3"
"Waller County, TX","170","383.4"
"Ward County, TX","36","331.3"
"Washington County, TX","153","451.6"
"Webb County, TX","1,020","392.3"
"Wharton County, TX","153","371.8"
"Wheeler County, TX","10","178.9"
"Wichita County, TX","650","493.2"
"Wilbarger County, TX","53","399.9"
"Willacy County, TX","113","510.8"
"Williamson County, TX","1,462","320.3"
"Wilson County, TX","130","292.5"
"Winkler County, TX","29","395.3"
"Wise County, TX","147","243.3"
"Wood County, TX","59","138.8"
"Yoakum County, TX","19","236.4"
"Young County, TX","39","213.1"
"Zapata County, TX","38","266.7"
"Zavala County, TX","80","669.8"
"Beaver County, UT","6","92.3"
"Box Elder County, UT","93","185.0"
"Cache County, UT","202","174.2"
"Carbon County, UT","41","192.9"
"Daggett County, UT","2","182.6"
"Davis County, UT","865","273.6"
"Duchesne County, UT","18","94.4"
"Emery County, UT","7","64.1"
"Garfield County, UT","5","98.2"
"Grand County, UT","23","246.4"
"Iron County, UT","75","160.5"
"Juab County, UT","7","67.8"
"Kane County, UT","1","13.9"
"Millard County, UT","9","71.9"
"Morgan County, UT","6","61.1"
"Piute County, UT","0","0.0"
"Rich County, UT","1","44.0"
"Salt Lake County, UT","3,923","368.4"
"San Juan County, UT","87","583.0"
"Sanpete County, UT","24","85.7"
"Sevier County, UT","36","173.5"
"Summit County, UT","63","166.1"
"Tooele County, UT","118","197.1"
"Uintah County, UT","69","198.9"
"Utah County, UT","803","148.7"
"Wasatch County, UT","42","165.5"
"Washington County, UT","268","185.3"
"Wayne County, UT","0","0.0"
"Weber County, UT","821","347.0"
"Addison County, VT","54","146.5"
"Bennington County, VT","105","286.2"
"Caledonia County, VT","82","263.8"
"Chittenden County, VT","510","321.3"
"Essex County, VT","11","176.8"
"Franklin County, VT","191","395.9"
"Grand Isle County, VT","15","215.2"
"Lamoille County, VT","90","360.7"
"Orange County, VT","59","203.8"
"Orleans County, VT","46","169.3"
"Rutland County, VT","132","216.7"
"Washington County, VT","164","276.3"
"Windham County, VT","99","225.0"
"Windsor County, VT","166","295.2"
"Accomack County, VA","267","801.5"
"Albemarle County, VA","243","238.3"
"Alleghany County, VA","45","277.2"
"Amelia County, VA","45","353.2"
"Amherst County, VA","109","335.9"
"Appomattox County, VA","45","297.3"
"Arlington County, VA","575","259.3"
"Augusta County, VA","143","193.7"
"Bath County, VA","4","86.2"
"Bedford County, VA","106","139.9"
"Bland County, VA","7","104.5"
"Botetourt County, VA","40","120.5"
"Brunswick County, VA","87","510.4"
"Buchanan County, VA","15","62.8"
"Buckingham County, VA","84","492.6"
"Campbell County, VA","183","333.4"
"Caroline County, VA","102","352.0"
"Carroll County, VA","57","190.4"
"Charles City County, VA","39","544.1"
"Charlotte County, VA","69","556.5"
"Chesterfield County, VA","1,252","386.3"
"Clarke County, VA","25","175.1"
"Craig County, VA","8","153.9"
"Culpeper County, VA","136","284.7"
"Cumberland County, VA","41","415.7"
"Dickenson County, VA","47","299.9"
"Dinwiddie County, VA","126","445.7"
"Essex County, VA","79","707.8"
"Fairfax County, VA","1,854","165.3"
"Fauquier County, VA","133","199.5"
"Floyd County, VA","30","194.3"
"Fluvanna County, VA","56","216.1"
"Franklin County, VA","160","284.0"
"Frederick County, VA","184","229.4"
"Giles County, VA","49","288.6"
"Gloucester County, VA","83","224.7"
"Goochland County, VA","44","206.1"
"Grayson County, VA","19","124.8"
"Greene County, VA","39","206.9"
"Greensville County, VA","53","451.5"
"Halifax County, VA","155","433.1"
"Hanover County, VA","215","214.1"
"Henrico County, VA","1,401","443.5"
"Henry County, VA","228","430.9"
"Highland County, VA","1","44.4"
"Isle Of Wight County, VA","140","395.3"
"James City County, VA","163","235.2"
"King And Queen County, VA","32","452.6"
"King George County, VA","73","296.7"
"King William County, VA","43","269.2"
"Lancaster County, VA","46","409.7"
"Lee County, VA","28","109.7"
"Loudoun County, VA","533","157.5"
"Louisa County, VA","87","259.6"
"Lunenburg County, VA","36","285.3"
"Madison County, VA","21","159.4"
"Mathews County, VA","17","191.0"
"Mecklenburg County, VA","147","463.2"
"Middlesex County, VA","40","370.1"
"Montgomery County, VA","271","283.2"
"Nelson County, VA","36","242.9"
"New Kent County, VA","36","188.0"
"Northampton County, VA","94","769.7"
"Northumberland County, VA","60","485.1"
"Nottoway County, VA","64","405.8"
"Orange County, VA","78","228.3"
"Page County, VA","60","251.2"
"Patrick County, VA","37","201.2"
"Pittsylvania County, VA","220","348.9"
"Powhatan County, VA","52","184.7"
"Prince Edward County, VA","117","504.8"
"Prince George County, VA","283","761.0"
"Prince William County, VA","1,350","313.5"
"Pulaski County, VA","81","233.1"
"Rappahannock County, VA","9","120.8"
"Richmond County, VA","30","331.7"
"Roanoke County, VA","183","196.7"
"Rockbridge County, VA","59","262.7"
"Rockingham County, VA","147","190.0"
"Russell County, VA","43","151.3"
"Scott County, VA","28","122.9"
"Shenandoah County, VA","86","201.8"
"Smyth County, VA","58","182.0"
"Southampton County, VA","87","468.1"
"Spotsylvania County, VA","389","308.3"
"Stafford County, VA","403","299.8"
"Surry County, VA","51","744.1"
"Sussex County, VA","58","485.9"
"Tazewell County, VA","69","155.9"
"Warren County, VA","137","360.6"
"Washington County, VA","78","141.7"
"Westmoreland County, VA","96","548.2"
"Wise County, VA","139","339.9"
"Wythe County, VA","63","215.0"
"York County, VA","143","217.0"
"Alexandria City, VA","487","330.8"
"Bristol City, VA","55","308.8"
"Buena Vista City, VA","30","443.8"
"Charlottesville City, VA","299","672.2"
"Chesapeake City, VA","1,324","580.1"
"Colonial Heights City, VA","80","460.2"
"Covington City, VA","27","468.9"
"Danville City, VA","394","922.9"
"Emporia City, VA","47","811.0"
"Fairfax City, VA","226","978.0"
"Falls Church City, VA","126","962.2"
"Franklin City, VA","103","1221.0"
"Fredericksburg City, VA","213","786.1"
"Galax City, VA","24","351.0"
"Hampton City, VA","1,357","989.3"
"Harrisonburg City, VA","196","383.6"
"Hopewell City, VA","194","870.9"
"Lexington City, VA","27","388.3"
"Lynchburg City, VA","430","555.0"
"Manassas City, VA","167","414.0"
"Manassas Park City, VA","44","284.3"
"Martinsville City, VA","116","851.1"
"Newport News City, VA","1,773","984.5"
"Norfolk City, VA","2,832","1151.6"
"Norton City, VA","14","346.0"
"Petersburg City, VA","498","1563.9"
"Poquoson City, VA","17","140.2"
"Portsmouth City, VA","1,101","1140.4"
"Radford City, VA","99","594.7"
"Richmond City, VA","2,756","1306.7"
"Roanoke City, VA","696","709.6"
"Salem City, VA","75","299.9"
"Staunton City, VA","95","398.0"
"Suffolk City, VA","655","768.4"
"Virginia Beach City, VA","2,543","570.5"
"Waynesboro City, VA","95","452.6"
"Williamsburg City, VA","161","1094.5"
"Winchester City, VA","302","1114.9"
"Adams County, WA","67","353.3"
"Asotin County, WA","79","361.1"
"Benton County, WA","615","336.9"
"Chelan County, WA","249","337.8"
"Clallam County, WA","171","238.1"
"Clark County, WA","1,374","314.3"
"Columbia County, WA","7","175.3"
"Cowlitz County, WA","432","424.2"
"Douglas County, WA","127","322.8"
"Ferry County, WA","31","402.4"
"Franklin County, WA","322","375.1"
"Garfield County, WA","1","45.0"
"Grant County, WA","336","366.9"
"Grays Harbor County, WA","171","238.4"
"Island County, WA","207","261.2"
"Jefferson County, WA","50","167.7"
"King County, WA","6,772","337.0"
"Kitsap County, WA","1,034","405.9"
"Kittitas County, WA","191","458.9"
"Klickitat County, WA","31","150.2"
"Lewis County, WA","232","306.9"
"Lincoln County, WA","13","124.5"
"Mason County, WA","153","251.8"
"Okanogan County, WA","135","327.1"
"Pacific County, WA","31","150.9"
"Pend Oreille County, WA","24","184.8"
"Pierce County, WA","4,313","531.2"
"San Juan County, WA","15","94.9"
"Skagit County, WA","339","287.2"
"Skamania County, WA","30","268.9"
"Snohomish County, WA","1,880","256.5"
"Spokane County, WA","1,922","403.9"
"Stevens County, WA","84","192.8"
"Thurston County, WA","912","352.3"
"Wahkiakum County, WA","4","100.2"
"Walla Walla County, WA","192","323.0"
"Whatcom County, WA","593","289.3"
"Whitman County, WA","170","364.5"
"Yakima County, WA","1,287","521.4"
"Barbour County, WV","19","112.7"
"Berkeley County, WV","339","316.7"
"Boone County, WV","38","155.9"
"Braxton County, WV","11","75.9"
"Brooke County, WV","29","121.8"
"Cabell County, WV","469","484.0"
"Calhoun County, WV","9","118.5"
"Clay County, WV","13","140.4"
"Doddridge County, WV","14","170.8"
"Fayette County, WV","180","392.1"
"Gilmer County, WV","14","159.6"
"Grant County, WV","14","118.1"
"Greenbrier County, WV","58","161.7"
"Hampshire County, WV","37","156.3"
"Hancock County, WV","54","177.9"
"Hardy County, WV","32","230.3"
"Harrison County, WV","164","237.1"
"Jackson County, WV","30","102.4"
"Jefferson County, WV","110","201.7"
"Kanawha County, WV","874","455.0"
"Lewis County, WV","27","164.3"
"Lincoln County, WV","26","120.2"
"Logan County, WV","33","90.8"
"Mcdowell County, WV","32","150.1"
"Marion County, WV","168","295.9"
"Marshall County, WV","55","168.2"
"Mason County, WV","37","135.8"
"Mercer County, WV","195","312.7"
"Mineral County, WV","54","193.4"
"Mingo County, WV","25","95.7"
"Monongalia County, WV","506","503.3"
"Monroe County, WV","13","96.2"
"Morgan County, WV","27","154.7"
"Nicholas County, WV","29","110.5"
"Ohio County, WV","123","279.2"
"Pendleton County, WV","7","93.1"
"Pleasants County, WV","12","157.9"
"Pocahontas County, WV","5","57.4"
"Preston County, WV","49","144.6"
"Putnam County, WV","93","164.4"
"Raleigh County, WV","262","331.4"
"Randolph County, WV","49","166.6"
"Ritchie County, WV","12","116.8"
"Roane County, WV","15","102.1"
"Summers County, WV","9","65.4"
"Taylor County, WV","23","135.3"
"Tucker County, WV","6","86.4"
"Tyler County, WV","7","77.5"
"Upshur County, WV","36","147.0"
"Wayne County, WV","40","95.9"
"Webster County, WV","3","33.2"
"Wetzel County, WV","26","158.5"
"Wirt County, WV","5","86.0"
"Wood County, WV","245","283.0"
"Wyoming County, WV","28","120.5"
"Adams County, WI","37","180.3"
"Ashland County, WI","11","69.2"
"Barron County, WI","124","270.7"
"Bayfield County, WI","15","99.4"
"Brown County, WI","1,067","421.7"
"Buffalo County, WI","17","127.4"
"Burnett County, WI","19","123.7"
"Calumet County, WI","127","255.4"
"Chippewa County, WI","145","230.1"
"Clark County, WI","57","165.4"
"Columbia County, WI","120","212.6"
"Crawford County, WI","23","139.0"
"Dane County, WI","1,915","380.3"
"Dodge County, WI","358","404.2"
"Door County, WI","42","151.7"
"Douglas County, WI","173","394.8"
"Dunn County, WI","99","225.3"
"Eau Claire County, WI","329","326.1"
"Florence County, WI","6","134.3"
"Fond Du Lac County, WI","297","291.6"
"Forest County, WI","59","642.6"
"Grant County, WI","131","256.8"
"Green County, WI","95","257.5"
"Green Lake County, WI","35","183.5"
"Iowa County, WI","29","122.1"
"Iron County, WI","8","134.6"
"Jackson County, WI","62","303.1"
"Jefferson County, WI","185","219.3"
"Juneau County, WI","66","246.9"
"Kenosha County, WI","820","489.6"
"Kewaunee County, WI","32","155.4"
"La Crosse County, WI","376","322.1"
"Lafayette County, WI","21","124.6"
"Langlade County, WI","38","192.6"
"Lincoln County, WI","59","207.1"
"Manitowoc County, WI","224","277.1"
"Marathon County, WI","289","214.7"
"Marinette County, WI","104","250.9"
"Marquette County, WI","32","210.8"
"Menominee County, WI","60","1370.8"
"Milwaukee County, WI","10,064","1053.8"
"Monroe County, WI","143","317.0"
"Oconto County, WI","67","178.9"
"Oneida County, WI","65","181.9"
"Outagamie County, WI","559","312.4"
"Ozaukee County, WI","95","109.1"
"Pepin County, WI","9","121.5"
"Pierce County, WI","99","243.5"
"Polk County, WI","97","222.7"
"Portage County, WI","172","244.0"
"Price County, WI","16","115.3"
"Racine County, WI","969","497.8"
"Richland County, WI","25","140.5"
"Rock County, WI","716","446.7"
"Rusk County, WI","37","258.5"
"St. Croix County, WI","122","143.1"
"Sauk County, WI","133","212.7"
"Sawyer County, WI","41","247.7"
"Shawano County, WI","113","271.5"
"Sheboygan County, WI","338","293.9"
"Taylor County, WI","30","146.5"
"Trempealeau County, WI","62","211.1"
"Vernon County, WI","37","122.5"
"Vilas County, WI","35","164.4"
"Walworth County, WI","260","252.3"
"Washburn County, WI","20","126.3"
"Washington County, WI","190","143.2"
"Waukesha County, WI","580","147.7"
"Waupaca County, WI","125","240.2"
"Waushara County, WI","39","159.3"
"Winnebago County, WI","561","332.5"
"Wood County, WI","199","267.5"
"Albany County, WY","150","401.1"
"Big Horn County, WY","23","195.2"
"Campbell County, WY","250","522.1"
"Carbon County, WY","42","267.9"
"Converse County, WY","57","406.4"
"Crook County, WY","14","195.9"
"Fremont County, WY","225","547.1"
"Goshen County, WY","26","190.3"
"Hot Springs County, WY","3","61.9"
"Johnson County, WY","9","104.5"
"Laramie County, WY","360","379.4"
"Lincoln County, WY","15","83.6"
"Natrona County, WY","458","582.0"
"Niobrara County, WY","0","0.0"
"Park County, WY","95","329.1"
"Platte County, WY","14","160.3"
"Sheridan County, WY","74","250.1"
"Sublette County, WY","14","134.4"
"Sweetwater County, WY","145","321.5"
"Teton County, WY","28","129.1"
"Uinta County, WY","75","357.3"
"Washakie County, WY","10","118.4"
"Weston County, WY","15","212.3"
"Kusilvak Census Area, AK","185","Data not available"
"Oglala Lakota County, SD","400","Data not available"
